feature_ID	gene_symbol	chromosome
ENSRNOG00000006296	Six6	6
ENSRNOG00000006298	Cpne3	5
ENSRNOG00000006302	Gclc	8
ENSRNOG00000006304	Mdm2	7
ENSRNOG00000006305	Slc38a2	7
ENSRNOG00000006306	Gip	10
ENSRNOG00000006311	Ccr9	8
ENSRNOG00000006314	Zbp1	3
ENSRNOG00000006324	Trpc6	8
ENSRNOG00000006327	Rcc2	5
ENSRNOG00000006328	Wwp1	5
ENSRNOG00000006329	Peli1	14
ENSRNOG00000006330	Elf3	13
ENSRNOG00000006331	Elovl5	8
ENSRNOG00000006334	Txndc16	15
ENSRNOG00000006336	Fyco1	8
ENSRNOG00000006338	Lrp6	4
ENSRNOG00000006340	Memo1	6
ENSRNOG00000006350	Tle6	7
ENSRNOG00000006353	Large2	3
ENSRNOG00000006355	Akap8l	7
ENSRNOG00000006356	C14h2orf73	14
ENSRNOG00000006357	Sgip1	5
ENSRNOG00000006359	Galk1	10
ENSRNOG00000006360	Reg3a	4
ENSRNOG00000006363	Mbd3l1	8
ENSRNOG00000006364	Dld	6
ENSRNOG00000006365	Asb15	4
ENSRNOG00000006367	Slc5a8	7
ENSRNOG00000006368	Lrrn3	6
ENSRNOG00000006369	Alg2	5
ENSRNOG00000006370	C7h8orf76	7
ENSRNOG00000006375	Vdac1	10
ENSRNOG00000006378	Mga	3
ENSRNOG00000006380	Srsf6	3
ENSRNOG00000006383	Atoh1	4
ENSRNOG00000006384	Rig1	5
ENSRNOG00000006388	Pygl	6
ENSRNOG00000006391	Smarcad1	4
ENSRNOG00000006392	Xrcc6	7
ENSRNOG00000006393	Sirt6	7
ENSRNOG00000006394	Tbc1d10a	14
ENSRNOG00000006395	Tldc2	3
ENSRNOG00000006397	Chrm5	3
ENSRNOG00000006398	Abcb5	6
ENSRNOG00000006399	Synj2bp	6
ENSRNOG00000006400	Tbc1d14	14
ENSRNOG00000006403	Nectin1	8
ENSRNOG00000006408	Or4c123	3
ENSRNOG00000006410	Akap5	6
ENSRNOG00000006412	Zhx1	7
ENSRNOG00000006418	Samhd1	3
ENSRNOG00000006419	Aven	3
ENSRNOG00000006420	Rbm38	3
ENSRNOG00000006422	Kcnk16	15
ENSRNOG00000006426	Syt1	7
ENSRNOG00000006428	Or1m1	8
ENSRNOG00000006432	Trnt1	4
ENSRNOG00000006433	Or4c125	3
ENSRNOG00000006435	Tor1b	3
ENSRNOG00000006439	Or7g16	8
ENSRNOG00000006440	Ift27	7
ENSRNOG00000006441	Zbtb25	6
ENSRNOG00000006444	Fkbp4	4
ENSRNOG00000006450	Erbb2	10
ENSRNOG00000006460	Amdhd2	10
ENSRNOG00000006462	Ero1a	15
ENSRNOG00000006467	Eif2b2	6
ENSRNOG00000006469	Cdk2	7
ENSRNOG00000006470	Camk1g	13
ENSRNOG00000006471	Pvalb	7
ENSRNOG00000006472	Hspa2	6
ENSRNOG00000006476	Spmip9	4
ENSRNOG00000006478	Gja10	5
ENSRNOG00000006483	Heatr5a	6
ENSRNOG00000006485	Topors	5
ENSRNOG00000006486	Reg1a	4
ENSRNOG00000006487	Casp8ap2	5
ENSRNOG00000006490	Neo1	8
ENSRNOG00000006491	Foxi3	4
ENSRNOG00000006494	Tubg1	10
ENSRNOG00000006498	Lrrc69	5
ENSRNOG00000006499	Cops5	5
ENSRNOG00000006500	Snf8	10
ENSRNOG00000006503	Frmd3	5
ENSRNOG00000006505	Borcs5	4
ENSRNOG00000006508	Thnsl2	4
ENSRNOG00000006509	Srgap3	4
ENSRNOG00000006513	Borcs6	10
ENSRNOG00000006514	Vezt	7
ENSRNOG00000006515	Klhl15	X
ENSRNOG00000006519	Tmem107	10
ENSRNOG00000006523	Atl2	6
ENSRNOG00000006526	Sema3c	4
ENSRNOG00000006527	Slc6a1	4
ENSRNOG00000006532	H3f3b	10
ENSRNOG00000006534	Crbn	4
ENSRNOG00000006539	Pex16	3
ENSRNOG00000006541	Nup107	7
ENSRNOG00000006542	Atp6v0c	10
ENSRNOG00000006543	Bsnd	5
ENSRNOG00000006545	Septin7	8
ENSRNOG00000006548	Mrc2	10
ENSRNOG00000006551	Dcaf15	19
ENSRNOG00000006553	Bnc2	5
ENSRNOG00000006554	Fam149b1	15
ENSRNOG00000006557	Cyfip2	10
ENSRNOG00000006559	Akap8	7
ENSRNOG00000006565	Fstl4	10
ENSRNOG00000006569	Itgb8	6
ENSRNOG00000006570	Plekhg3	6
ENSRNOG00000006575	Ccdc96	14
ENSRNOG00000006576	Bms1	4
ENSRNOG00000006577	Or7g29	8
ENSRNOG00000006578	Odf1	7
ENSRNOG00000006579	Reg3g	4
ENSRNOG00000006582	Aptx	5
ENSRNOG00000006583	Hpgds	4
ENSRNOG00000006584	Or7g32	8
ENSRNOG00000006587	Setd3	6
ENSRNOG00000006588	Meox2	6
ENSRNOG00000006589	Mif	20
ENSRNOG00000006593	Grpel1	14
ENSRNOG00000006595	Htr3a	8
ENSRNOG00000006600	Unk	10
ENSRNOG00000006604	Thy1	8
ENSRNOG00000006608	Tmem70	5
ENSRNOG00000006611	Nostrin	3
ENSRNOG00000006615	Mtap	5
ENSRNOG00000006617	Cntnap2	4
ENSRNOG00000006619	Dnajc9	15
ENSRNOG00000006620	Xcr1	8
ENSRNOG00000006622	Cry1	7
ENSRNOG00000006623	Cd302	3
ENSRNOG00000006628	Dusp16	4
ENSRNOG00000006631	Sema3e	4
ENSRNOG00000006632	Rps6ka3	X
ENSRNOG00000006636	Otud6b	5
ENSRNOG00000006639	Scn9a	3
ENSRNOG00000006641	Dbh	3
ENSRNOG00000006642	Yipf6	X
ENSRNOG00000006644	Kdm4c	5
ENSRNOG00000006645	Ryr3	3
ENSRNOG00000006646	Vopp1	4
ENSRNOG00000006649	Thrb	15
ENSRNOG00000006652	Ddx1	6
ENSRNOG00000006653	Slc38a4	7
ENSRNOG00000006654	Or4c58	3
ENSRNOG00000006655	Plrg1	2
ENSRNOG00000006658	Tmem269	5
ENSRNOG00000006661	Rad51c	10
ENSRNOG00000006663	Usp2	8
ENSRNOG00000006670	Rai2	X
ENSRNOG00000006674	Rflnb	10
ENSRNOG00000006675	Fabp1	4
ENSRNOG00000006681	Rdh10	5
ENSRNOG00000006684	Zfp317	8
ENSRNOG00000006689	Chd7	5
ENSRNOG00000006695	Rbck1	3
ENSRNOG00000006697	Pip4p2	5
ENSRNOG00000006698	Rab33a	X
ENSRNOG00000006699	Mlh3	6
ENSRNOG00000006700	Ntaq1	7
ENSRNOG00000006703	Zfp398	4
ENSRNOG00000006705	Mkks	3
ENSRNOG00000006706	Or4c12	3
ENSRNOG00000006709	Pzp	4
ENSRNOG00000006711	Zfp212	4
ENSRNOG00000006716	Or4c35	3
ENSRNOG00000006717	Ankrd26	4
ENSRNOG00000006718	Rbm33	4
ENSRNOG00000006720	Rnpep	13
ENSRNOG00000006723	Itga11	8
ENSRNOG00000006726	Zfp9	4
ENSRNOG00000006727	Dtd2	6
ENSRNOG00000006729	Slc24a4	6
ENSRNOG00000006731	Spc25	3
ENSRNOG00000006732	Spo11	3
ENSRNOG00000006733	Srgap2	13
ENSRNOG00000006735	Cdkn2b	5
ENSRNOG00000006736	Ccr3	8
ENSRNOG00000006738	Fbxo32	7
ENSRNOG00000006740	Castor1	14
ENSRNOG00000006741	Podnl1	19
ENSRNOG00000006744	Acyp1	6
ENSRNOG00000006747	Cc2d1a	19
ENSRNOG00000006749	Tmtc3	7
ENSRNOG00000006751	Psmd6	15
ENSRNOG00000006753	Tgm3	3
ENSRNOG00000006756	Maged1	X
ENSRNOG00000006759	Ankrd24	7
ENSRNOG00000006761	Sh3gl2	5
ENSRNOG00000006762	Snu13	7
ENSRNOG00000006763	Rbm18	3
ENSRNOG00000006766	Laptm4b	7
ENSRNOG00000006767	Cst7	3
ENSRNOG00000006770	Brd4	7
ENSRNOG00000006776	Smyd1	4
ENSRNOG00000006778	Mmp19	7
ENSRNOG00000006779	Crot	4
ENSRNOG00000006782	Qrfprl	4
ENSRNOG00000006783	Neb	3
ENSRNOG00000006784	Sema4f	4
ENSRNOG00000006785	Dcaf8	13
ENSRNOG00000006787	Dhcr24	5
ENSRNOG00000006789	Ddit3	7
ENSRNOG00000006792	Cep57	8
ENSRNOG00000006795	Apmap	3
ENSRNOG00000006796	LOC120095168	10
ENSRNOG00000006797	Zfp280c	X
ENSRNOG00000006800	Pgap4	5
ENSRNOG00000006802	Lrrn1	4
ENSRNOG00000006803	Dnajc10	3
ENSRNOG00000006804	Ppp1r42	5
ENSRNOG00000006806	Setmar	4
ENSRNOG00000006807	Aldob	5
ENSRNOG00000006810	Lancl2	4
ENSRNOG00000006813	Sumf1	4
ENSRNOG00000006814	Klrg2	4
ENSRNOG00000006816	Ubr5	7
ENSRNOG00000006818	Arl6ip5	4
ENSRNOG00000006824	Hdac11	4
ENSRNOG00000006827	Tmem198b	7
ENSRNOG00000006828	Baz1a	6
ENSRNOG00000006830	Tgm6	3
ENSRNOG00000006831	Pgr	8
ENSRNOG00000006832	Zdhhc5	3
ENSRNOG00000006833	Rb1cc1	5
ENSRNOG00000006839	Arl5a	3
ENSRNOG00000006841	Ano4	7
ENSRNOG00000006844	Dnajc14	7
ENSRNOG00000006845	Psapl1	14
ENSRNOG00000006846	En2	4
ENSRNOG00000006850	Ovol2	3
ENSRNOG00000006853	Elavl2	5
ENSRNOG00000006855	Padi4	5
ENSRNOG00000006857	Ndnf	4
ENSRNOG00000006858	Pyurf	4
ENSRNOG00000006859	Insig1	4
ENSRNOG00000006860	Itk	10
ENSRNOG00000006864	Scaper	8
ENSRNOG00000006865	Laptm4a	6
ENSRNOG00000006867	Etv1	6
ENSRNOG00000006868	Ube2z	10
ENSRNOG00000006870	Mtdh	7
ENSRNOG00000006871	Slc25a14	X
ENSRNOG00000006873	Dnase1	10
ENSRNOG00000006874	Opn1sw	4
ENSRNOG00000006877	Efnb1	X
ENSRNOG00000006878	Slc26a3	6
ENSRNOG00000006884	Frey1	3
ENSRNOG00000006885	Dbx2	7
ENSRNOG00000006888	Gcfc2	4
ENSRNOG00000006889	Ambp	5
ENSRNOG00000006893	Ppm1k	4
ENSRNOG00000006894	Tor1a	3
ENSRNOG00000006895	Vps53	10
ENSRNOG00000006898	Mrps16	15
ENSRNOG00000006899	Akap14	X
ENSRNOG00000006901	Ndufa7	7
ENSRNOG00000006905	Hectd1	6
ENSRNOG00000006911	Sptb	6
ENSRNOG00000006913	Rpain	10
ENSRNOG00000006916	Sardh	3
ENSRNOG00000006919	Clvs1	5
ENSRNOG00000006920	Htr3b	8
ENSRNOG00000006921	Rbl1	3
ENSRNOG00000006924	Tmem125	5
ENSRNOG00000006925	Zfp786	4
ENSRNOG00000006926	Atp6v0d2	5
ENSRNOG00000006929	Hnrnpll	6
ENSRNOG00000006930	Casq1	13
ENSRNOG00000006931	Eepd1	8
ENSRNOG00000006932	Dock2	10
ENSRNOG00000006934	Acvr1b	7
ENSRNOG00000006940	Ncf4	7
ENSRNOG00000006941	Thumpd3	4
ENSRNOG00000006943	AABR07072108.1	10
ENSRNOG00000006946	Arhgap9	7
ENSRNOG00000006947	Pdhx	3
ENSRNOG00000006949	C1qbp	10
ENSRNOG00000006950	Padi3	5
ENSRNOG00000006952	Prex1	3
ENSRNOG00000006956	Adamtsl1	5
ENSRNOG00000006957	Gria4	8
ENSRNOG00000006958	Zfp12	12
ENSRNOG00000006961	Snrpb	3
ENSRNOG00000006962	Stk32c	1
ENSRNOG00000006963	Ctse	13
ENSRNOG00000006965	Aff4	10
ENSRNOG00000006966	Nfia	5
ENSRNOG00000006967	Xiap	X
ENSRNOG00000006968	Mrpl19	4
ENSRNOG00000006970	Ntn3	10
ENSRNOG00000006972	Zfp189	5
ENSRNOG00000006973	Rlig1	7
ENSRNOG00000006975	Wasl	4
ENSRNOG00000006976	Med6	6
ENSRNOG00000006978	Mterf2	7
ENSRNOG00000006979	Hpca	5
ENSRNOG00000006980	Vcpip1	5
ENSRNOG00000006983	Nr2c1	7
ENSRNOG00000006984	Mapk11	7
ENSRNOG00000006985	Ccnk	6
ENSRNOG00000006986	2700097O09Rikl	6
ENSRNOG00000006989	Vamp2	10
ENSRNOG00000006990	Grb7	10
ENSRNOG00000006994	Spaca3	10
ENSRNOG00000006995	Ano6	7
ENSRNOG00000006996	Mms22l	5
ENSRNOG00000006997	App	11
ENSRNOG00000006998	Fhl4	7
ENSRNOG00000006999	Dnai4	5
ENSRNOG00000007000	Grhl2	7
ENSRNOG00000007002	Lif	14
ENSRNOG00000007003	Mei1	7
ENSRNOG00000007006	Slc3a1	6
ENSRNOG00000007012	Ly75	3
ENSRNOG00000007014	Cnksr2	X
ENSRNOG00000007017	Tmc2	3
ENSRNOG00000007018	Mapkbp1	3
ENSRNOG00000007023	Galm	6
ENSRNOG00000007025	Evc2	14
ENSRNOG00000007027	Hgf	4
ENSRNOG00000007029	Dnaja1	5
ENSRNOG00000007030	Epha7	5
ENSRNOG00000007031	Trim9	6
ENSRNOG00000007032	Amigo2	7
ENSRNOG00000007033	Sorcs2	14
ENSRNOG00000007034	Hipk2	4
ENSRNOG00000007036	Tgfbr1	5
ENSRNOG00000007037	Cfap57	5
ENSRNOG00000007038	Cntn5	8
ENSRNOG00000007040	Timm17a	13
ENSRNOG00000007041	Abcg2	4
ENSRNOG00000007043	Prorp	6
ENSRNOG00000007044	L3mbtl1	3
ENSRNOG00000007046	Cfap70	15
ENSRNOG00000007047	Eps8	4
ENSRNOG00000007048	Rap1b	7
ENSRNOG00000007049	Bcl11a	14
ENSRNOG00000007051	Rraga	5
ENSRNOG00000007053	Med7	10
ENSRNOG00000007054	Dhx33	10
ENSRNOG00000007057	Csmd2	5
ENSRNOG00000007059	Atp1b4	X
ENSRNOG00000007060	Plin2	5
ENSRNOG00000007061	Arhgef33	6
ENSRNOG00000007062	Rin3	6
ENSRNOG00000007064	Zfp746	4
ENSRNOG00000007066	Htr5a	4
ENSRNOG00000007067	Padi1	5
ENSRNOG00000007069	Adhfe1	5
ENSRNOG00000007076	Zfp239l1	7
ENSRNOG00000007077	Fem1b	8
ENSRNOG00000007078	Ccn4	7
ENSRNOG00000007080	Kif12	5
ENSRNOG00000007081	Xdh	6
ENSRNOG00000007083	Gpn2	5
ENSRNOG00000007084	Marchf10	10
ENSRNOG00000007088	Xpot	7
ENSRNOG00000007089	Lgmn	6
ENSRNOG00000007090	Cacna1c	4
ENSRNOG00000007091	Ly6e	7
ENSRNOG00000007092	Fgb	2
ENSRNOG00000007097	Gpatch3	5
ENSRNOG00000007098	Gtpbp10	4
ENSRNOG00000007099	S100pbp	5
ENSRNOG00000007100	Ccdc136	4
ENSRNOG00000007102	Acss1	3
ENSRNOG00000007104	Itpr1	4
ENSRNOG00000007106	Sos1	6
ENSRNOG00000007110	Ankrd6	5
ENSRNOG00000007111	Nrdc	5
ENSRNOG00000007114	Psma6	6
ENSRNOG00000007117	Cluap1	10
ENSRNOG00000007118	Eva1a	4
ENSRNOG00000007120	Mtmr3	14
ENSRNOG00000007124	Krcc1	4
ENSRNOG00000007125	Vps54	14
ENSRNOG00000007126	Gpr19	4
ENSRNOG00000007127	Bbs5	3
ENSRNOG00000007128	Nop56	3
ENSRNOG00000007129	Cd8b	4
ENSRNOG00000007131	Paxip1	4
ENSRNOG00000007133	Plxnb2	7
ENSRNOG00000007134	Strap	4
ENSRNOG00000007136	Anxa7	15
ENSRNOG00000007137	Ly6i	7
ENSRNOG00000007139	Ttpa	5
ENSRNOG00000007141	Preb	6
ENSRNOG00000007142	B3gat1	8
ENSRNOG00000007147	Cyp46a1	6
ENSRNOG00000007151	Cdk14	4
ENSRNOG00000007152	Bhlhe40	4
ENSRNOG00000007158	Qtrt1	8
ENSRNOG00000007159	Ccl2	10
ENSRNOG00000007160	Kat14	3
ENSRNOG00000007164	Cln6	8
ENSRNOG00000007172	Map4k3	6
ENSRNOG00000007174	Utp11	5
ENSRNOG00000007175	Mier1	5
ENSRNOG00000007177	Poglut3	8
ENSRNOG00000007178	Cd8a	4
ENSRNOG00000007184	1700001K19Rikl	6
ENSRNOG00000007189	Ttc22	5
ENSRNOG00000007197	Nr1h4	7
ENSRNOG00000007200	Ikzf3	10
ENSRNOG00000007202	Sema3d	4
ENSRNOG00000007203	Psmc6	15
ENSRNOG00000007206	Cfap20dc	15
ENSRNOG00000007212	Hyal4	4
ENSRNOG00000007213	Yars1	5
ENSRNOG00000007214	Oma1	5
ENSRNOG00000007218	Leap2	10
ENSRNOG00000007221	Dut	3
ENSRNOG00000007224	Bmt2	4
ENSRNOG00000007227	Mien1	10
ENSRNOG00000007229	Nr0b2	5
ENSRNOG00000007230	Kank3	7
ENSRNOG00000007231	Spam1	4
ENSRNOG00000007232	Lao1	5
ENSRNOG00000007234	Cyp51	4
ENSRNOG00000007235	Atp5mc1	10
ENSRNOG00000007237	Id2	6
ENSRNOG00000007238	LOC297756	5
ENSRNOG00000007240	Rrs1	5
ENSRNOG00000007241	Fnbp4	3
ENSRNOG00000007242	Ehmt1	3
ENSRNOG00000007243	Havcr1	10
ENSRNOG00000007246	Atxn7	15
ENSRNOG00000007247	A2ml1	4
ENSRNOG00000007249	Cdkn1b	4
ENSRNOG00000007250	Six4	6
ENSRNOG00000007253	Cbll1	6
ENSRNOG00000007254	Ttc9	6
ENSRNOG00000007255	Zpbp2	10
ENSRNOG00000007256	C5h8orf88	5
ENSRNOG00000007258	Sbspon	5
ENSRNOG00000007261	Gli2	13
ENSRNOG00000007262	Ccdc134	7
ENSRNOG00000007266	C8h11orf65	8
ENSRNOG00000007267	Mnat1	6
ENSRNOG00000007268	C10h16orf90	10
ENSRNOG00000007270	Il12rb2	4
ENSRNOG00000007271	Map3k9	6
ENSRNOG00000007272	Rnf103	4
ENSRNOG00000007280	Naa60	10
ENSRNOG00000007281	Flnc	4
ENSRNOG00000007283	Erlec1	14
ENSRNOG00000007284	Slc2a1	5
ENSRNOG00000007285	Tp53rkb	3
ENSRNOG00000007286	Mdm1	7
ENSRNOG00000007288	M1ap	4
ENSRNOG00000007290	Atp1a2	13
ENSRNOG00000007291	Terf1	5
ENSRNOG00000007292	Spdl1	10
ENSRNOG00000007294	Sntg1	5
ENSRNOG00000007299	Caap1	5
ENSRNOG00000007300	C1qtnf6	7
ENSRNOG00000007301	Gdf9	10
ENSRNOG00000007302	Fbn1	3
ENSRNOG00000007304	Herc3	4
ENSRNOG00000007307	Syde1	7
ENSRNOG00000007310	Klrb1b	4
ENSRNOG00000007315	Thoc2	X
ENSRNOG00000007316	Idh3b	3
ENSRNOG00000007319	Trib3	3
ENSRNOG00000007320	Fam3d	15
ENSRNOG00000007323	Ric8b	7
ENSRNOG00000007324	Plxna2	13
ENSRNOG00000007325	Usp28	8
ENSRNOG00000007326	Prepl	6
ENSRNOG00000007327	Pars2	5
ENSRNOG00000007329	Frmd6	6
ENSRNOG00000007330	Capzb	5
ENSRNOG00000007331	Rragd	5
ENSRNOG00000007332	Sstr3	7
ENSRNOG00000007333	Wdr20	6
ENSRNOG00000007335	Ccl11	10
ENSRNOG00000007338	Fbln2	4
ENSRNOG00000007340	Dcp1b	4
ENSRNOG00000007341	Mroh8	3
ENSRNOG00000007345	Amot	X
ENSRNOG00000007346	Tamalin	7
ENSRNOG00000007348	Or1i2	7
ENSRNOG00000007349	Ascc2	14
ENSRNOG00000007350	Rac2	7
ENSRNOG00000007351	Ggh	5
ENSRNOG00000007352	Casp14	7
ENSRNOG00000007354	Trpa1	5
ENSRNOG00000007356	Chmp3	4
ENSRNOG00000007359	Gca	3
ENSRNOG00000007364	Rab15	6
ENSRNOG00000007365	Il22	7
ENSRNOG00000007367	Septin4	10
ENSRNOG00000007369	Shisa4	13
ENSRNOG00000007370	Rnf144a	6
ENSRNOG00000007371	Rbmx2	X
ENSRNOG00000007372	Casp1	8
ENSRNOG00000007375	Tektl1	7
ENSRNOG00000007377	Slit3	10
ENSRNOG00000007378	Acox2	15
ENSRNOG00000007387	Per1	10
ENSRNOG00000007390	Nfkbia	6
ENSRNOG00000007391	Hes7	10
ENSRNOG00000007393	Ndrg1	7
ENSRNOG00000007395	Baat	5
ENSRNOG00000007398	Zfp691	5
ENSRNOG00000007400	Srebf2	7
ENSRNOG00000007402	LOC103694242	16
ENSRNOG00000007404	Svbp	5
ENSRNOG00000007405	Krba1	4
ENSRNOG00000007407	Ndufa12	7
ENSRNOG00000007408	Ebf4	3
ENSRNOG00000007410	Dab1	5
ENSRNOG00000007412	Dok1	4
ENSRNOG00000007415	Ptgs1	3
ENSRNOG00000007416	Clp1	3
ENSRNOG00000007418	Ipo9	13
ENSRNOG00000007419	Pank3	10
ENSRNOG00000007420	Hrh1	4
ENSRNOG00000007422	Vav2	3
ENSRNOG00000007426	Tmem64	5
ENSRNOG00000007427	Entpd6	3
ENSRNOG00000007430	Slx4ip	3
ENSRNOG00000007431	Shroom1	10
ENSRNOG00000007432	Polr3b	7
ENSRNOG00000007433	Cyb561	10
ENSRNOG00000007434	Ube2j1	5
ENSRNOG00000007436	Tedc2	10
ENSRNOG00000007437	Irf5	4
ENSRNOG00000007439	Unc13d	10
ENSRNOG00000007440	Dzank1	3
ENSRNOG00000007441	Klhl32	5
ENSRNOG00000007442	Ubl7	8
ENSRNOG00000007443	Jag1	3
ENSRNOG00000007445	Asph	5
ENSRNOG00000007446	Apip	3
ENSRNOG00000007447	Pla2g4b	3
ENSRNOG00000007454	Aloxe3	10
ENSRNOG00000007455	Tmem132e	10
ENSRNOG00000007456	Calb1	5
ENSRNOG00000007457	Serping1	3
ENSRNOG00000007459	Pcnx1	6
ENSRNOG00000007462	Septin8	10
ENSRNOG00000007467	Ace3	10
ENSRNOG00000007468	Ifng	7
ENSRNOG00000007472	Setd5	4
ENSRNOG00000007477	Edn3	3
ENSRNOG00000007478	Cry2	3
ENSRNOG00000007483	Ccnf	10
ENSRNOG00000007484	Ehf	3
ENSRNOG00000007485	Arfgef2	3
ENSRNOG00000007486	Atg7	4
ENSRNOG00000007489	Zfp41	7
ENSRNOG00000007490	Gabrr2	5
ENSRNOG00000007491	Hoxb13	10
ENSRNOG00000007492	Rpn2	3
ENSRNOG00000007493	Xrcc2	4
ENSRNOG00000007495	Smpx	X
ENSRNOG00000007496	Mtmr4	10
ENSRNOG00000007500	Top1mt	7
ENSRNOG00000007504	Actr10	6
ENSRNOG00000007508	Lrtm2	4
ENSRNOG00000007509	Slc1a6	7
ENSRNOG00000007512	Srp14	3
ENSRNOG00000007515	Kif3a	10
ENSRNOG00000007516	Smtnl1	3
ENSRNOG00000007518	Nckap1	3
ENSRNOG00000007519	Tmem43	4
ENSRNOG00000007523	Cct6b	10
ENSRNOG00000007525	Defb22	3
ENSRNOG00000007527	Tm2d1	5
ENSRNOG00000007528	Kcnh7	3
ENSRNOG00000007529	Bmf	3
ENSRNOG00000007532	C3h9orf78	3
ENSRNOG00000007539	Rsad2	6
ENSRNOG00000007540	Msc	5
ENSRNOG00000007541	Fhl3	5
ENSRNOG00000007542	Scg5	3
ENSRNOG00000007544	Il23r	4
ENSRNOG00000007545	Angptl4	7
ENSRNOG00000007546	Asns	4
ENSRNOG00000007548	Polr3f	3
ENSRNOG00000007551	Patj	5
ENSRNOG00000007552	Arhgap36	X
ENSRNOG00000007561	Glb1l2	8
ENSRNOG00000007564	Evc	14
ENSRNOG00000007567	Rem1	3
ENSRNOG00000007568	Spata6	5
ENSRNOG00000007570	Dera	4
ENSRNOG00000007573	Hoxb9	10
ENSRNOG00000007574	Padi2	5
ENSRNOG00000007575	Plppr1	5
ENSRNOG00000007581	Slc17a8	7
ENSRNOG00000007582	Zswim4	19
ENSRNOG00000007583	Pygb	3
ENSRNOG00000007584	Ehd4	3
ENSRNOG00000007585	Hoxb8	10
ENSRNOG00000007587	Tcp11l2	7
ENSRNOG00000007590	Eya1	5
ENSRNOG00000007591	Slc45a3	13
ENSRNOG00000007596	Rffl	10
ENSRNOG00000007597	Rhpn1	7
ENSRNOG00000007600	Igsf1	X
ENSRNOG00000007601	Inhbe	7
ENSRNOG00000007603	Gabrr1	5
ENSRNOG00000007604	Igsf8	13
ENSRNOG00000007605	AABR07052430.1	3
ENSRNOG00000007606	Rnf43	10
ENSRNOG00000007607	Nr4a1	7
ENSRNOG00000007608	Fezf1	4
ENSRNOG00000007610	Gdf11	7
ENSRNOG00000007611	Hoxb7	10
ENSRNOG00000007613	C1qtnf5	8
ENSRNOG00000007622	Arrdc1	3
ENSRNOG00000007624	Il4	10
ENSRNOG00000007625	B3galt1	3
ENSRNOG00000007628	Ptp4a3	7
ENSRNOG00000007629	Sf3a3	5
ENSRNOG00000007632	Mss51	15
ENSRNOG00000007636	Cadps2	4
ENSRNOG00000007637	Acer2	5
ENSRNOG00000007639	C8b	5
ENSRNOG00000007644	Yy2	X
ENSRNOG00000007645	Kcnj9	13
ENSRNOG00000007646	Sipa1l1	6
ENSRNOG00000007647	Oprk1	5
ENSRNOG00000007648	Rab11b	7
ENSRNOG00000007649	Dnm2	8
ENSRNOG00000007650	Cd63	7
ENSRNOG00000007652	Il13	10
ENSRNOG00000007654	Lrig3	7
ENSRNOG00000007655	Zfp174	10
ENSRNOG00000007657	Col27a1	5
ENSRNOG00000007660	Fntb	6
ENSRNOG00000007662	Zfp800	4
ENSRNOG00000007664	Tnfrsf13c	7
ENSRNOG00000007665	Cse1l	3
ENSRNOG00000007666	Cacnb4	3
ENSRNOG00000007668	Mafa	7
ENSRNOG00000007671	Smu1	5
ENSRNOG00000007673	Ppig	3
ENSRNOG00000007675	Gpr63	5
ENSRNOG00000007678	Zfp263	10
ENSRNOG00000007679	Cyth4	7
ENSRNOG00000007680	Fhl5	5
ENSRNOG00000007681	Brd3	3
ENSRNOG00000007682	Gria3	X
ENSRNOG00000007684	Zc3h3	7
ENSRNOG00000007686	Septin3	7
ENSRNOG00000007687	Sema7a	8
ENSRNOG00000007688	Sms	X
ENSRNOG00000007690	Cmpk2	6
ENSRNOG00000007692	Ift52	3
ENSRNOG00000007697	C8a	5
ENSRNOG00000007699	Golga5	6
ENSRNOG00000007700	Inhbc	7
ENSRNOG00000007701	Thoc7	15
ENSRNOG00000007706	Prkaa2	5
ENSRNOG00000007707	Zfp467	4
ENSRNOG00000007710	Usp20	3
ENSRNOG00000007713	Tmcc3	7
ENSRNOG00000007717	Slc15a5	4
ENSRNOG00000007719	Ccnc	5
ENSRNOG00000007720	Rnf26	8
ENSRNOG00000007722	Tlcd3a	10
ENSRNOG00000007726	Mcam	8
ENSRNOG00000007728	Gsdmd	7
ENSRNOG00000007730	Vom2r53	7
ENSRNOG00000007732	Slc35c1	3
ENSRNOG00000007733	Arhgef9	X
ENSRNOG00000007735	Pigm	13
ENSRNOG00000007738	Mcts2	3
ENSRNOG00000007739	Rars1	10
ENSRNOG00000007743	Mgst1	4
ENSRNOG00000007744	Ehd3	6
ENSRNOG00000007748	Tex15	16
ENSRNOG00000007752	Zmynd19	3
ENSRNOG00000007753	Plaa	5
ENSRNOG00000007755	Pm20d2	5
ENSRNOG00000007756	Atg101	7
ENSRNOG00000007759	Foxd2	5
ENSRNOG00000007763	Plod1	5
ENSRNOG00000007764	Frmd4b	4
ENSRNOG00000007765	Frzb	3
ENSRNOG00000007766	Pqbp1	X
ENSRNOG00000007769	Marchf2	7
ENSRNOG00000007770	Foxe3	5
ENSRNOG00000007775	Cmpk1	5
ENSRNOG00000007778	Alox15b	10
ENSRNOG00000007779	Kank4	5
ENSRNOG00000007781	Stau1	3
ENSRNOG00000007782	Ghrh	3
ENSRNOG00000007784	Rdh5	7
ENSRNOG00000007785	Trmt5	6
ENSRNOG00000007792	Gcc1	4
ENSRNOG00000007793	Pnrc1	5
ENSRNOG00000007795	Gpr20	7
ENSRNOG00000007799	Fam151a	5
