old_id	lifted_id	method	symbol
ENSRNOG00000052732	NA	unmapped	AABR07062694.2
ENSRNOG00000052733	NA	unmapped	AABR07058672.1
ENSRNOG00000052734	NA	unmapped	AABR07051310.1
ENSRNOG00000052735	NA	unmapped	AABR07044837.1
ENSRNOG00000052736	NA	unmapped	AC096072.1
ENSRNOG00000052737	NA	unmapped	AABR07017669.2
ENSRNOG00000052738	ENSRNOG00000052738	direct	U7
ENSRNOG00000052739	NA	unmapped	AABR07022108.1
ENSRNOG00000052740	ENSRNOG00000071475	symbol	SNORD116
ENSRNOG00000052741	ENSRNOG00000052741	direct	SNORA21
ENSRNOG00000052742	ENSRNOG00000056414	symbol	U4
ENSRNOG00000052743	NA	unmapped	AC125982.2
ENSRNOG00000052744	ENSRNOG00000052744	direct	U3
ENSRNOG00000052745	ENSRNOG00000052745	direct	MET
ENSRNOG00000052746	NA	unmapped	LOC102550875
ENSRNOG00000052747	ENSRNOG00000052747	direct	AABR07061139.1
ENSRNOG00000052748	ENSRNOG00000052748	direct	SNORA75
ENSRNOG00000052749	ENSRNOG00000052749	direct	U5
ENSRNOG00000052750	NA	unmapped	AABR07039472.1
ENSRNOG00000052751	NA	unmapped	AABR07018100.1
ENSRNOG00000052752	NA	unmapped	7SK
ENSRNOG00000052753	ENSRNOG00000011332	symbol	CLSPN
ENSRNOG00000052754	NA	unmapped	AABR07058483.1
ENSRNOG00000052755	ENSRNOG00000071338	symbol	U6
ENSRNOG00000052756	ENSRNOG00000052756	direct	U1
ENSRNOG00000052757	NA	unmapped	AABR07049695.3
ENSRNOG00000052758	ENSRNOG00000052758	direct	CYRIA
ENSRNOG00000052759	NA	unmapped	AABR07017875.1
ENSRNOG00000052760	ENSRNOG00000052760	direct	U2
ENSRNOG00000052761	NA	unmapped	AC095390.2
ENSRNOG00000052762	ENSRNOG00000052762	direct	U6
ENSRNOG00000052763	ENSRNOG00000052763	direct	AABR07009379.1
ENSRNOG00000052764	ENSRNOG00000052764	direct	AABR07016779.1
ENSRNOG00000052765	NA	unmapped	AABR07058517.1
ENSRNOG00000052766	NA	unmapped	AABR07003310.1
ENSRNOG00000052767	NA	unmapped	AABR07054481.1
ENSRNOG00000052768	ENSRNOG00000052768	direct	U1
ENSRNOG00000052769	NA	unmapped	AABR07041586.2
ENSRNOG00000052770	ENSRNOG00000052770	direct	U6
ENSRNOG00000052771	NA	unmapped	AABR07049541.1
ENSRNOG00000052772	NA	unmapped	AC096030.2
ENSRNOG00000052773	ENSRNOG00000052773	direct	MAGEA10
ENSRNOG00000052774	NA	unmapped	AC123253.2
ENSRNOG00000052775	ENSRNOG00000052775	direct	RIMOC1
ENSRNOG00000052776	NA	unmapped	AC136013.1
ENSRNOG00000052777	NA	unmapped	AABR07066114.2
ENSRNOG00000052778	NA	unmapped	NA
ENSRNOG00000052779	ENSRNOG00000052779	direct	U6
ENSRNOG00000052780	ENSRNOG00000052780	direct	AABR07045303.1
ENSRNOG00000052781	ENSRNOG00000052781	direct	U6
ENSRNOG00000052782	NA	unmapped	AABR07054809.1
ENSRNOG00000052783	ENSRNOG00000053945	symbol	DAAM2
ENSRNOG00000052784	NA	unmapped	OLR1172
ENSRNOG00000052785	NA	unmapped	UBA2-PS1
ENSRNOG00000052786	ENSRNOG00000052786	direct	AABR07047604.1
ENSRNOG00000052787	ENSRNOG00000052787	direct	RSL24D1
ENSRNOG00000052788	ENSRNOG00000052788	direct	GM25410
ENSRNOG00000052789	NA	unmapped	AABR07044562.1
ENSRNOG00000052790	NA	unmapped	NA
ENSRNOG00000052791	NA	unmapped	AABR07052584.1
ENSRNOG00000052792	NA	unmapped	AABR07028094.1
ENSRNOG00000052793	ENSRNOG00000052793	direct	U6
ENSRNOG00000052794	NA	unmapped	AABR07042863.2
ENSRNOG00000052795	ENSRNOG00000052795	direct	ITPR3
ENSRNOG00000052796	NA	unmapped	AABR07067885.1
ENSRNOG00000052797	ENSRNOG00000052797	direct	GM25528
ENSRNOG00000052798	NA	unmapped	AABR07072775.1
ENSRNOG00000052799	ENSRNOG00000071338	symbol	U6
ENSRNOG00000052800	NA	unmapped	SNORA63
ENSRNOG00000052801	NA	unmapped	AABR07020736.1
ENSRNOG00000052802	ENSRNOG00000052802	direct	ALDOA
ENSRNOG00000052803	ENSRNOG00000052803	direct	KLRI1
ENSRNOG00000052804	NA	unmapped	HOXA5
ENSRNOG00000052805	NA	unmapped	7SK
ENSRNOG00000052806	ENSRNOG00000052806	direct	GM25096
ENSRNOG00000052807	NA	unmapped	AABR07019137.1
ENSRNOG00000052808	ENSRNOG00000052808	direct	U6
ENSRNOG00000052809	NA	unmapped	AC111231.2
ENSRNOG00000052810	ENSRNOG00000052810	direct	CYP2C11
ENSRNOG00000052811	NA	unmapped	AABR07050543.1
ENSRNOG00000052812	NA	unmapped	AC105645.3
ENSRNOG00000052813	NA	unmapped	AC141028.3
ENSRNOG00000052814	ENSRNOG00000052814	direct	ANKRD27
ENSRNOG00000052815	ENSRNOG00000052815	direct	AABR07021972.1
ENSRNOG00000052816	ENSRNOG00000052816	direct	GM26070
ENSRNOG00000052817	NA	unmapped	AABR07021419.1
ENSRNOG00000052818	NA	unmapped	AABR07012492.1
ENSRNOG00000052819	ENSRNOG00000052819	direct	MIR346
ENSRNOG00000052820	NA	unmapped	7SK
ENSRNOG00000052821	NA	unmapped	AABR07063601.2
ENSRNOG00000052822	NA	unmapped	AABR07061899.1
ENSRNOG00000052823	ENSRNOG00000051524	symbol	U1
ENSRNOG00000052824	ENSRNOG00000072702	id_history	OLR1259
ENSRNOG00000052825	NA	unmapped	AABR07043696.1
ENSRNOG00000052826	NA	unmapped	7SK
ENSRNOG00000052827	NA	unmapped	AABR07052085.2
ENSRNOG00000052828	NA	unmapped	AABR07017693.2
ENSRNOG00000052829	ENSRNOG00000072083	symbol	U5
ENSRNOG00000052830	ENSRNOG00000068080	symbol	U2
ENSRNOG00000052831	NA	unmapped	AABR07040629.1
ENSRNOG00000052832	ENSRNOG00000052832	direct	AABR07006673.2
ENSRNOG00000052833	NA	unmapped	AABR07008123.1
ENSRNOG00000052834	NA	unmapped	NA
ENSRNOG00000052835	NA	unmapped	7SK
ENSRNOG00000052836	NA	unmapped	AC118858.1
ENSRNOG00000052837	ENSRNOG00000019473	symbol	DCUN1D2
ENSRNOG00000052838	NA	unmapped	AABR07063274.1
ENSRNOG00000052839	ENSRNOG00000071455	id_history	OLR1739
ENSRNOG00000052840	ENSRNOG00000052840	direct	TANC2
ENSRNOG00000052841	NA	unmapped	AABR07044388.5
ENSRNOG00000052842	ENSRNOG00000078642	id_history	OLR17
ENSRNOG00000052843	NA	unmapped	AABR07017662.3
ENSRNOG00000052844	NA	unmapped	AABR07068799.1
ENSRNOG00000052845	NA	unmapped	H2AC12
ENSRNOG00000052846	NA	unmapped	AC094348.2
ENSRNOG00000052847	NA	unmapped	AABR07025673.1
ENSRNOG00000052848	NA	unmapped	AABR07046745.1
ENSRNOG00000052849	ENSRNOG00000052849	direct	AABR07061030.1
ENSRNOG00000052850	ENSRNOG00000052850	direct	SNORA70
ENSRNOG00000052851	NA	unmapped	NA
ENSRNOG00000052852	NA	unmapped	AABR07012752.1
ENSRNOG00000052853	ENSRNOG00000052853	direct	AABR07044183.1
ENSRNOG00000052854	NA	unmapped	AABR07014132.1
ENSRNOG00000052855	ENSRNOG00000052855	direct	AABR07024991.1
ENSRNOG00000052856	NA	unmapped	GM22387
ENSRNOG00000052857	NA	unmapped	AABR07024679.1
ENSRNOG00000052858	NA	unmapped	AABR07025896.1
ENSRNOG00000052859	NA	unmapped	AABR07021946.2
ENSRNOG00000052860	NA	unmapped	AC111943.1
ENSRNOG00000052861	NA	unmapped	AABR07006544.1
ENSRNOG00000052862	ENSRNOG00000052862	direct	METAZOA_SRP
ENSRNOG00000052863	ENSRNOG00000052863	direct	U6
ENSRNOG00000052864	ENSRNOG00000009718	symbol	PEX12
ENSRNOG00000052865	NA	unmapped	AABR07032806.1
ENSRNOG00000052866	ENSRNOG00000068217	id_history	OLR1272-PS
ENSRNOG00000052867	NA	unmapped	AABR07067404.1
ENSRNOG00000052868	NA	unmapped	AABR07069816.1
ENSRNOG00000052869	ENSRNOG00000052869	direct	CCPG1OS
ENSRNOG00000052870	NA	unmapped	AC131411.1
ENSRNOG00000052871	ENSRNOG00000052871	direct	AC096030.3
ENSRNOG00000052872	ENSRNOG00000052872	direct	AABR07033090.1
ENSRNOG00000052873	ENSRNOG00000052873	direct	NPNT
ENSRNOG00000052874	ENSRNOG00000052874	direct	AC115378.1
ENSRNOG00000052875	ENSRNOG00000052875	direct	AABR07067810.1
ENSRNOG00000052876	NA	unmapped	AC131874.1
ENSRNOG00000052877	ENSRNOG00000052877	direct	RGD1562415
ENSRNOG00000052878	NA	unmapped	AABR07067042.3
ENSRNOG00000052879	NA	unmapped	LOC102552829
ENSRNOG00000052880	ENSRNOG00000052880	direct	PRPH
ENSRNOG00000052881	ENSRNOG00000052881	direct	AABR07012926.1
ENSRNOG00000052882	NA	unmapped	AABR07051370.1
ENSRNOG00000052883	NA	unmapped	AABR07025818.1
ENSRNOG00000052884	ENSRNOG00000071854	id_history	OLR1245
ENSRNOG00000052885	ENSRNOG00000073451	id_history	OLR307
ENSRNOG00000052886	NA	unmapped	AABR07066144.1
ENSRNOG00000052887	ENSRNOG00000052887	direct	DNAJC6
ENSRNOG00000052888	ENSRNOG00000052888	direct	GM25396
ENSRNOG00000052889	ENSRNOG00000071338	symbol	U6
ENSRNOG00000052890	ENSRNOG00000052890	direct	U4
ENSRNOG00000052891	ENSRNOG00000052891	direct	U1
ENSRNOG00000052892	ENSRNOG00000052892	direct	AABR07012128.1
ENSRNOG00000052893	NA	unmapped	AABR07058935.1
ENSRNOG00000052894	ENSRNOG00000052894	direct	EPG5
ENSRNOG00000052895	ENSRNOG00000069965	id_history	OLR1292
ENSRNOG00000052896	NA	unmapped	AABR07017825.4
ENSRNOG00000052897	NA	unmapped	AABR07014983.2
ENSRNOG00000052898	NA	unmapped	AABR07014552.2
ENSRNOG00000052899	NA	unmapped	AABR07049886.2
ENSRNOG00000052900	ENSRNOG00000052900	direct	GM25169
ENSRNOG00000052901	NA	unmapped	AABR07054564.1
ENSRNOG00000052902	NA	unmapped	AABR07030598.1
ENSRNOG00000052903	ENSRNOG00000052903	direct	AABR07009634.2
ENSRNOG00000052904	NA	unmapped	AC130585.1
ENSRNOG00000052905	NA	unmapped	AABR07071245.1
ENSRNOG00000052906	ENSRNOG00000026346	symbol	SVS6
ENSRNOG00000052907	NA	unmapped	AABR07026144.1
ENSRNOG00000052908	NA	unmapped	AC103129.2
ENSRNOG00000052909	ENSRNOG00000065924	symbol	LOC103690796
ENSRNOG00000052910	ENSRNOG00000055118	id_history	GM25820
ENSRNOG00000052911	NA	unmapped	AABR07032361.1
ENSRNOG00000052912	NA	unmapped	AC111292.1
ENSRNOG00000052913	NA	unmapped	AABR07021411.2
ENSRNOG00000052914	NA	unmapped	AABR07031533.2
ENSRNOG00000052915	ENSRNOG00000073358	id_history	OLR1561
ENSRNOG00000052916	ENSRNOG00000052916	direct	MALRD1
ENSRNOG00000052917	ENSRNOG00000071760	id_history	OLR1664
ENSRNOG00000052918	NA	unmapped	AABR07035802.1
ENSRNOG00000052919	ENSRNOG00000075143	id_history	OLR1468
ENSRNOG00000052920	NA	unmapped	AABR07017506.1
ENSRNOG00000052921	NA	unmapped	AABR07021221.1
ENSRNOG00000052922	NA	unmapped	AABR07008756.1
ENSRNOG00000052923	NA	unmapped	AABR07061087.1
ENSRNOG00000052924	NA	unmapped	AABR07007863.1
ENSRNOG00000052925	ENSRNOG00000011292	symbol	COL1A2
ENSRNOG00000052926	NA	unmapped	AC111687.1
ENSRNOG00000052927	NA	unmapped	AABR07005977.2
ENSRNOG00000052928	ENSRNOG00000052928	direct	U1
ENSRNOG00000052929	NA	unmapped	AABR07048308.3
ENSRNOG00000052930	ENSRNOG00000071337	symbol	SNORD115
ENSRNOG00000052931	NA	unmapped	AABR07060769.1
ENSRNOG00000052932	NA	unmapped	AABR07005808.1
ENSRNOG00000052933	ENSRNOG00000052933	direct	AABR07043887.1
ENSRNOG00000052934	ENSRNOG00000052934	direct	NOL11
ENSRNOG00000052935	NA	unmapped	AABR07057382.1
ENSRNOG00000052936	NA	unmapped	AABR07033404.1
ENSRNOG00000052937	ENSRNOG00000052937	direct	AABR07006585.1
ENSRNOG00000052938	ENSRNOG00000052938	direct	U2
ENSRNOG00000052939	NA	unmapped	7SK
ENSRNOG00000052940	ENSRNOG00000052940	direct	AABR07030791.1
ENSRNOG00000052941	NA	unmapped	AC141334.2
ENSRNOG00000052942	NA	unmapped	AABR07062513.1
ENSRNOG00000052943	NA	unmapped	AABR07026063.2
ENSRNOG00000052944	NA	unmapped	AABR07036024.1
ENSRNOG00000052945	ENSRNOG00000052945	direct	AABR07002969.1
ENSRNOG00000052946	NA	unmapped	LOC103694568
ENSRNOG00000052947	NA	unmapped	AABR07057219.1
ENSRNOG00000052948	ENSRNOG00000052948	direct	AABR07049134.4
ENSRNOG00000052949	ENSRNOG00000071338	symbol	U6
ENSRNOG00000052950	ENSRNOG00000052950	direct	SCARNA8
ENSRNOG00000052951	ENSRNOG00000051625	symbol	Y_RNA
ENSRNOG00000052952	ENSRNOG00000052952	direct	AABR07031963.1
ENSRNOG00000052953	NA	unmapped	AABR07051592.1
ENSRNOG00000052954	ENSRNOG00000052954	direct	CFAP210
ENSRNOG00000052955	NA	unmapped	AC114111.1
ENSRNOG00000052956	ENSRNOG00000052956	direct	U6
ENSRNOG00000052957	NA	unmapped	NA
ENSRNOG00000052958	NA	unmapped	AABR07007663.1
ENSRNOG00000052959	ENSRNOG00000052959	direct	ZSCAN12
ENSRNOG00000052960	NA	unmapped	AABR07007841.1
ENSRNOG00000052961	ENSRNOG00000051524	symbol	U1
ENSRNOG00000052962	NA	unmapped	AABR07030383.1
ENSRNOG00000052963	ENSRNOG00000052963	direct	BROX
ENSRNOG00000052964	NA	unmapped	AABR07056998.1
ENSRNOG00000052965	NA	unmapped	AABR07070912.1
ENSRNOG00000052966	NA	unmapped	AC097037.3
ENSRNOG00000052967	ENSRNOG00000059108	symbol	U7
ENSRNOG00000052968	ENSRNOG00000052968	direct	HNRNPA3
ENSRNOG00000052969	NA	unmapped	AABR07051700.1
ENSRNOG00000052970	NA	unmapped	7SK
ENSRNOG00000052971	NA	unmapped	AABR07010777.1
ENSRNOG00000052972	ENSRNOG00000079406	id_history	OLR305
ENSRNOG00000052973	NA	unmapped	LOC100910304
ENSRNOG00000052974	NA	unmapped	7SK
ENSRNOG00000052975	NA	unmapped	AABR07057885.1
ENSRNOG00000052976	NA	unmapped	AABR07032758.1
ENSRNOG00000052977	ENSRNOG00000014616	symbol	IARS1
ENSRNOG00000052978	ENSRNOG00000077435	id_history	OLR1059
ENSRNOG00000052979	ENSRNOG00000052979	direct	RAB17
ENSRNOG00000052980	NA	unmapped	AABR07072362.1
ENSRNOG00000052981	ENSRNOG00000052981	direct	AABR07058464.1
ENSRNOG00000052982	NA	unmapped	NA
ENSRNOG00000052983	ENSRNOG00000052983	direct	SNORD18
ENSRNOG00000052984	NA	unmapped	AC097901.1
ENSRNOG00000052985	NA	unmapped	7SK
ENSRNOG00000052986	ENSRNOG00000052986	direct	U6
ENSRNOG00000052987	NA	unmapped	AABR07032593.1
ENSRNOG00000052988	ENSRNOG00000052988	direct	GM23176
ENSRNOG00000052989	ENSRNOG00000071338	symbol	U6
ENSRNOG00000052990	ENSRNOG00000052990	direct	CERS5
ENSRNOG00000052991	ENSRNOG00000051524	symbol	U1
ENSRNOG00000052992	ENSRNOG00000052992	direct	U4
ENSRNOG00000052993	NA	unmapped	AABR07063742.1
ENSRNOG00000052994	NA	unmapped	AABR07040481.1
ENSRNOG00000052995	ENSRNOG00000049345	symbol	MEP1B
ENSRNOG00000052996	NA	unmapped	7SK
ENSRNOG00000052997	ENSRNOG00000052997	direct	AABR07068327.3
ENSRNOG00000052998	NA	unmapped	AABR07048791.1
ENSRNOG00000052999	NA	unmapped	AABR07000738.1
ENSRNOG00000053000	ENSRNOG00000053000	direct	U4
ENSRNOG00000053001	NA	unmapped	AABR07002644.1
ENSRNOG00000053002	ENSRNOG00000053002	direct	U5
ENSRNOG00000053003	ENSRNOG00000053003	direct	SNORD11
ENSRNOG00000053004	NA	unmapped	LOC102551080
ENSRNOG00000053005	NA	unmapped	AABR07030890.1
ENSRNOG00000053006	ENSRNOG00000086510	id_history	OLR809
ENSRNOG00000053007	NA	unmapped	AABR07067950.1
ENSRNOG00000053008	NA	unmapped	7SK
ENSRNOG00000053009	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053010	NA	unmapped	AABR07027693.1
ENSRNOG00000053011	NA	unmapped	AABR07059239.1
ENSRNOG00000053012	ENSRNOG00000053012	direct	AABR07006451.2
ENSRNOG00000053013	ENSRNOG00000053013	direct	AABR07049466.1
ENSRNOG00000053014	NA	unmapped	AABR07029831.1
ENSRNOG00000053015	ENSRNOG00000053015	direct	CFAP119
ENSRNOG00000053016	ENSRNOG00000053016	direct	AABR07020548.1
ENSRNOG00000053017	ENSRNOG00000053017	direct	AC131411.2
ENSRNOG00000053018	ENSRNOG00000053018	direct	SNORA70
ENSRNOG00000053019	NA	unmapped	AABR07002969.2
ENSRNOG00000053020	ENSRNOG00000053020	direct	AABR07064122.1
ENSRNOG00000053021	NA	unmapped	AABR07070341.1
ENSRNOG00000053022	ENSRNOG00000063079	id_history	OLR1616
ENSRNOG00000053023	ENSRNOG00000053023	direct	TAFAZZIN
ENSRNOG00000053024	ENSRNOG00000051524	symbol	U1
ENSRNOG00000053025	NA	unmapped	AC130391.3
ENSRNOG00000053026	ENSRNOG00000053026	direct	SHCBP1
ENSRNOG00000053027	NA	unmapped	7SK
ENSRNOG00000053028	NA	unmapped	AABR07011888.1
ENSRNOG00000053029	NA	unmapped	AABR07060560.1
ENSRNOG00000053030	NA	unmapped	AABR07068274.1
ENSRNOG00000053031	NA	unmapped	AC108312.1
ENSRNOG00000053032	NA	unmapped	AABR07026921.1
ENSRNOG00000053033	NA	unmapped	AABR07061022.2
ENSRNOG00000053034	ENSRNOG00000053034	direct	AABR07071198.1
ENSRNOG00000053035	NA	unmapped	AABR07073245.1
ENSRNOG00000053036	NA	unmapped	AC123427.1
ENSRNOG00000053037	NA	unmapped	NA
ENSRNOG00000053038	NA	unmapped	AC134009.1
ENSRNOG00000053039	ENSRNOG00000071337	symbol	SNORD115
ENSRNOG00000053040	NA	unmapped	AC094643.2
ENSRNOG00000053041	NA	unmapped	AABR07018183.1
ENSRNOG00000053042	ENSRNOG00000053042	direct	LOC103694540
ENSRNOG00000053043	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053044	NA	unmapped	AABR07012775.1
ENSRNOG00000053045	ENSRNOG00000053045	direct	WSCD2
ENSRNOG00000053046	NA	unmapped	7SK
ENSRNOG00000053047	ENSRNOG00000053047	direct	TOP2A
ENSRNOG00000053048	NA	unmapped	AABR07012728.1
ENSRNOG00000053049	NA	unmapped	7SK
ENSRNOG00000053050	ENSRNOG00000053050	direct	U6
ENSRNOG00000053051	ENSRNOG00000059108	symbol	U7
ENSRNOG00000053052	NA	unmapped	LOC102548472
ENSRNOG00000053053	NA	unmapped	AABR07032759.1
ENSRNOG00000053054	ENSRNOG00000053054	direct	CCNT1
ENSRNOG00000053055	ENSRNOG00000053055	direct	OTOP3
ENSRNOG00000053056	NA	unmapped	AABR07001358.1
ENSRNOG00000053057	NA	unmapped	AABR07028266.1
ENSRNOG00000053058	NA	unmapped	AABR07014885.1
ENSRNOG00000053059	NA	unmapped	AABR07057079.1
ENSRNOG00000053060	ENSRNOG00000053060	direct	ZFC3H1
ENSRNOG00000053061	ENSRNOG00000053061	direct	UBL4A
ENSRNOG00000053062	NA	unmapped	AABR07043625.1
ENSRNOG00000053063	NA	unmapped	AABR07059875.1
ENSRNOG00000053064	NA	unmapped	AABR07004130.1
ENSRNOG00000053065	ENSRNOG00000053065	direct	SNORA70
ENSRNOG00000053066	NA	unmapped	7SK
ENSRNOG00000053067	NA	unmapped	AABR07035008.1
ENSRNOG00000053068	NA	unmapped	AABR07062544.1
ENSRNOG00000053069	NA	unmapped	AABR07054565.1
ENSRNOG00000053070	ENSRNOG00000053070	direct	AABR07053749.2
ENSRNOG00000053071	ENSRNOG00000053071	direct	SNORA70
ENSRNOG00000053072	NA	unmapped	AABR07003024.1
ENSRNOG00000053073	NA	unmapped	AABR07050017.1
ENSRNOG00000053074	NA	unmapped	7SK
ENSRNOG00000053075	ENSRNOG00000053075	direct	B4GALNT4
ENSRNOG00000053076	NA	unmapped	AABR07027478.3
ENSRNOG00000053077	NA	unmapped	AABR07057381.1
ENSRNOG00000053078	ENSRNOG00000053078	direct	RNU11
ENSRNOG00000053079	NA	unmapped	AC117889.1
ENSRNOG00000053080	ENSRNOG00000053080	direct	U1
ENSRNOG00000053081	NA	unmapped	LOC102548682
ENSRNOG00000053082	ENSRNOG00000053082	direct	AABR07029741.1
ENSRNOG00000053083	ENSRNOG00000053083	direct	U4
ENSRNOG00000053084	ENSRNOG00000053084	direct	FUZ
ENSRNOG00000053085	NA	unmapped	AABR07021861.1
ENSRNOG00000053086	ENSRNOG00000053086	direct	SELENOP
ENSRNOG00000053087	NA	unmapped	AABR07013676.1
ENSRNOG00000053088	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053089	ENSRNOG00000053089	direct	AABR07005004.1
ENSRNOG00000053090	NA	unmapped	AABR07025051.2
ENSRNOG00000053091	NA	unmapped	OLR1726
ENSRNOG00000053092	ENSRNOG00000071337	symbol	SNORD115
ENSRNOG00000053093	ENSRNOG00000089889	symbol	VOM1R99
ENSRNOG00000053094	ENSRNOG00000053094	direct	AC139445.1
ENSRNOG00000053095	NA	unmapped	AC094348.3
ENSRNOG00000053096	NA	unmapped	AABR07062061.1
ENSRNOG00000053097	NA	unmapped	AABR07027152.1
ENSRNOG00000053098	ENSRNOG00000053098	direct	AC139873.2
ENSRNOG00000053099	ENSRNOG00000053099	direct	WFDC15A
ENSRNOG00000053100	NA	unmapped	AABR07008597.1
ENSRNOG00000053101	NA	unmapped	AABR07047694.1
ENSRNOG00000053102	NA	unmapped	AABR07029526.1
ENSRNOG00000053103	NA	unmapped	LOC100360628
ENSRNOG00000053104	ENSRNOG00000053104	direct	U6
ENSRNOG00000053105	NA	unmapped	AABR07034586.1
ENSRNOG00000053106	ENSRNOG00000046734	symbol	EVX1
ENSRNOG00000053107	ENSRNOG00000053107	direct	AABR07064650.1
ENSRNOG00000053108	NA	unmapped	AABR07036532.1
ENSRNOG00000053109	NA	unmapped	MRPL53
ENSRNOG00000053110	NA	unmapped	AABR07045047.1
ENSRNOG00000053111	ENSRNOG00000053111	direct	AC128901.2
ENSRNOG00000053112	ENSRNOG00000053112	direct	AABR07031767.1
ENSRNOG00000053113	NA	unmapped	AABR07001389.1
ENSRNOG00000053114	ENSRNOG00000053114	direct	DEFB26
ENSRNOG00000053115	ENSRNOG00000052023	symbol	ZFP82
ENSRNOG00000053116	NA	unmapped	AABR07044388.6
ENSRNOG00000053117	ENSRNOG00000053117	direct	AABR07042392.1
ENSRNOG00000053118	ENSRNOG00000018599	symbol	GGA2
ENSRNOG00000053119	ENSRNOG00000053119	direct	AABR07015547.1
ENSRNOG00000053120	ENSRNOG00000053120	direct	U1
ENSRNOG00000053121	ENSRNOG00000053121	direct	AABR07065466.1
ENSRNOG00000053122	ENSRNOG00000053122	direct	SCN1A
ENSRNOG00000053123	NA	unmapped	AABR07010342.1
ENSRNOG00000053124	ENSRNOG00000084299	id_history	OLR1L
ENSRNOG00000053125	ENSRNOG00000053125	direct	U6
ENSRNOG00000053126	NA	unmapped	AC111781.1
ENSRNOG00000053127	NA	unmapped	AABR07025663.1
ENSRNOG00000053128	NA	unmapped	AABR07011127.1
ENSRNOG00000053129	NA	unmapped	OLR1610
ENSRNOG00000053130	NA	unmapped	AABR07030221.1
ENSRNOG00000053131	NA	unmapped	AABR07065113.2
ENSRNOG00000053132	ENSRNOG00000053132	direct	U6
ENSRNOG00000053133	NA	unmapped	AABR07017982.1
ENSRNOG00000053134	NA	unmapped	AABR07012012.1
ENSRNOG00000053135	NA	unmapped	AABR07003190.1
ENSRNOG00000053136	ENSRNOG00000053136	direct	AABR07026557.1
ENSRNOG00000053137	ENSRNOG00000052548	symbol	SNORA73
ENSRNOG00000053138	ENSRNOG00000053138	direct	AABR07068018.1
ENSRNOG00000053139	ENSRNOG00000053139	direct	AABR07048648.1
ENSRNOG00000053140	ENSRNOG00000053140	direct	AABR07027866.1
ENSRNOG00000053141	NA	unmapped	AABR07002353.2
ENSRNOG00000053142	NA	unmapped	AABR07055992.1
ENSRNOG00000053143	NA	unmapped	AC119007.3
ENSRNOG00000053144	NA	unmapped	AABR07052559.1
ENSRNOG00000053145	ENSRNOG00000053145	direct	VWA8
ENSRNOG00000053146	NA	unmapped	NA
ENSRNOG00000053147	NA	unmapped	AC141521.1
ENSRNOG00000053148	ENSRNOG00000057061	symbol	HOXA13
ENSRNOG00000053149	ENSRNOG00000053149	direct	AABR07061688.1
ENSRNOG00000053150	NA	unmapped	AABR07031526.1
ENSRNOG00000053151	NA	unmapped	AABR07036436.1
ENSRNOG00000053152	ENSRNOG00000053152	direct	SNORA70
ENSRNOG00000053153	ENSRNOG00000053153	direct	U6
ENSRNOG00000053154	NA	unmapped	AABR07007980.1
ENSRNOG00000053155	NA	unmapped	AABR07027811.2
ENSRNOG00000053156	NA	unmapped	AABR07038971.1
ENSRNOG00000053157	ENSRNOG00000053157	direct	U6
ENSRNOG00000053158	ENSRNOG00000053158	direct	SNORA70
ENSRNOG00000053159	NA	unmapped	AABR07022162.1
ENSRNOG00000053160	NA	unmapped	AABR07071659.2
ENSRNOG00000053161	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053162	NA	unmapped	AABR07053787.2
ENSRNOG00000053163	ENSRNOG00000053163	direct	AABR07050084.1
ENSRNOG00000053164	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053165	NA	unmapped	AABR07052895.2
ENSRNOG00000053166	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053167	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053168	ENSRNOG00000050706	symbol	COL25A1
ENSRNOG00000053169	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053170	ENSRNOG00000053170	direct	U1
ENSRNOG00000053171	NA	unmapped	AABR07027072.1
ENSRNOG00000053172	ENSRNOG00000053172	direct	SSR4
ENSRNOG00000053173	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053174	NA	unmapped	AABR07050482.1
ENSRNOG00000053175	ENSRNOG00000071338	symbol	U6
ENSRNOG00000053176	NA	unmapped	7SK
ENSRNOG00000053177	ENSRNOG00000053177	direct	GM24348
ENSRNOG00000053178	ENSRNOG00000053178	direct	DYRK4
ENSRNOG00000053179	ENSRNOG00000053179	direct	LOC691277
ENSRNOG00000053180	NA	unmapped	AABR07001003.1
ENSRNOG00000053181	ENSRNOG00000063448	symbol	AQP6
ENSRNOG00000053182	NA	unmapped	AABR07000200.1
ENSRNOG00000053183	NA	unmapped	AABR07052432.1
ENSRNOG00000053184	NA	unmapped	AABR07000458.1
ENSRNOG00000053185	NA	unmapped	AABR07006889.1
ENSRNOG00000053186	NA	unmapped	AABR07057700.2
ENSRNOG00000053187	NA	unmapped	LOC102556361
ENSRNOG00000053188	NA	unmapped	AABR07051565.1
ENSRNOG00000053189	ENSRNOG00000053189	direct	AABR07047498.1
ENSRNOG00000053190	ENSRNOG00000053190	direct	AABR07012635.1
ENSRNOG00000053191	ENSRNOG00000053191	direct	AABR07040387.1
