feature_ID	symbol	biotype
ENSRNOG00000070574	Atp5mpl	protein_coding
ENSRNOG00000070575	Tafa1	protein_coding
ENSRNOG00000070577	nan	lncrna
ENSRNOG00000070583	nan	lncrna
ENSRNOG00000070584	LOC120103039	lncrna
ENSRNOG00000070586	Prr18	protein_coding
ENSRNOG00000070591	H2bc18	protein_coding
ENSRNOG00000070593	Krtap16-1	protein_coding
ENSRNOG00000070597	Or13c7c	protein_coding
ENSRNOG00000070602	Or7e176	protein_coding
ENSRNOG00000070605	Ly6g6c	protein_coding
ENSRNOG00000070606	nan	protein_coding
ENSRNOG00000070607	LOC103693451	protein_coding
ENSRNOG00000070609	Apeg3	protein_coding
ENSRNOG00000070612	Olr1877	protein_coding
ENSRNOG00000070614	Cntnap5a	protein_coding
ENSRNOG00000070615	nan	lncrna
ENSRNOG00000070616	LOC120095690	lncrna
ENSRNOG00000070617	Cdhr17	protein_coding
ENSRNOG00000070623	nan	lncrna
ENSRNOG00000070627	Ankrd60	protein_coding
ENSRNOG00000070628	nan	lncrna
ENSRNOG00000070630	LOC120098812	lncrna
ENSRNOG00000070638	Or10d4c	protein_coding
ENSRNOG00000070643	nan	lncrna
ENSRNOG00000070644	nan	protein_coding
ENSRNOG00000070656	nan	protein_coding
ENSRNOG00000070662	nan	protein_coding
ENSRNOG00000070670	Hsd3b5-ps1	protein_coding
ENSRNOG00000070675	Mcpt4l1	protein_coding
ENSRNOG00000070676	LOC120095536	protein_coding
ENSRNOG00000070682	Ugt2b7	protein_coding
ENSRNOG00000070686	nan	lncrna
ENSRNOG00000070688	Pole3	protein_coding
ENSRNOG00000070689	Tnfrsf22	protein_coding
ENSRNOG00000070692	LOC102547212	lncrna
ENSRNOG00000070695	nan	lncrna
ENSRNOG00000070698	nan	lncrna
ENSRNOG00000070700	nan	lncrna
ENSRNOG00000070702	Smkr1	protein_coding
ENSRNOG00000070704	Ncr3lg1	protein_coding
ENSRNOG00000070707	Ssty1-ps5	protein_coding
ENSRNOG00000070709	LOC120101528	protein_coding
ENSRNOG00000070712	LOC134482685	protein_coding
ENSRNOG00000070717	nan	protein_coding
ENSRNOG00000070718	Igkv5-45l1	protein_coding
ENSRNOG00000070722	nan	lncrna
ENSRNOG00000070725	nan	protein_coding
ENSRNOG00000070731	nan	lncrna
ENSRNOG00000070733	Ado	protein_coding
ENSRNOG00000070739	nan	lncrna
ENSRNOG00000070744	nan	lncrna
ENSRNOG00000070745	Tnf	protein_coding
ENSRNOG00000070747	Slc25a51l1	protein_coding
ENSRNOG00000070751	nan	lncrna
ENSRNOG00000070753	LOC120099287	protein_coding
ENSRNOG00000070759	4930455H04Rik	protein_coding
ENSRNOG00000070765	Dlg5l7	lncrna
ENSRNOG00000070768	Prp15	protein_coding
ENSRNOG00000070769	Pou6f1	protein_coding
ENSRNOG00000070772	nan	protein_coding
ENSRNOG00000070774	Abcg3	protein_coding
ENSRNOG00000070777	P2ry4	protein_coding
ENSRNOG00000070779	nan	lncrna
ENSRNOG00000070792	Or10d4b	protein_coding
ENSRNOG00000070794	Dlg5l12	protein_coding
ENSRNOG00000070797	nan	lncrna
ENSRNOG00000070799	Chac2	protein_coding
ENSRNOG00000070809	LOC108348195	protein_coding
ENSRNOG00000070810	nan	protein_coding
ENSRNOG00000070811	Mtif3	protein_coding
ENSRNOG00000070814	nan	lncrna
ENSRNOG00000070815	LOC103691814	lncrna
ENSRNOG00000070828	Fbxl14	protein_coding
ENSRNOG00000070836	nan	lncrna
ENSRNOG00000070848	Zfp27	protein_coding
ENSRNOG00000070852	LOC102551319	lncrna
ENSRNOG00000070857	nan	protein_coding
ENSRNOG00000070865	Gng10-ps1	protein_coding
ENSRNOG00000070866	Vom2r15	protein_coding
ENSRNOG00000070872	Lce1g	protein_coding
ENSRNOG00000070875	Nat8f4	protein_coding
ENSRNOG00000070887	Or2f2	protein_coding
ENSRNOG00000070897	Rab1b	protein_coding
ENSRNOG00000070901	Irgq	protein_coding
ENSRNOG00000070914	Tmem238	protein_coding
ENSRNOG00000070916	Hist2h2be	protein_coding
ENSRNOG00000070917	Zfp1007l2	protein_coding
ENSRNOG00000070918	nan	protein_coding
ENSRNOG00000070924	nan	lncrna
ENSRNOG00000070925	nan	protein_coding
ENSRNOG00000070929	nan	lncrna
ENSRNOG00000070930	Hilpda	protein_coding
ENSRNOG00000070935	Eif4ebp2	protein_coding
ENSRNOG00000070936	nan	lncrna
ENSRNOG00000070940	nan	lncrna
ENSRNOG00000070941	LOC103692897	protein_coding
ENSRNOG00000070943	nan	lncrna
ENSRNOG00000070946	Lsm8	protein_coding
ENSRNOG00000070951	Arf6	protein_coding
ENSRNOG00000070954	Clec3a	protein_coding
ENSRNOG00000070957	Mkrn2os	protein_coding
ENSRNOG00000070959	nan	protein_coding
ENSRNOG00000070961	Or7g89	protein_coding
ENSRNOG00000070964	Cc2d2b	protein_coding
ENSRNOG00000070967	nan	protein_coding
ENSRNOG00000070972	LOC134481930	lncrna
ENSRNOG00000070974	Rpl7a	protein_coding
ENSRNOG00000070977	Cdhr18	protein_coding
ENSRNOG00000070979	nan	protein_coding
ENSRNOG00000070985	LOC100909928	lncrna
ENSRNOG00000070986	nan	protein_coding
ENSRNOG00000070989	nan	lncrna
ENSRNOG00000070996	Spred1	protein_coding
ENSRNOG00000071001	Trim56	protein_coding
ENSRNOG00000071002	Kcne4	protein_coding
ENSRNOG00000071008	nan	protein_coding
ENSRNOG00000071009	Kif19b	protein_coding
ENSRNOG00000071010	Bmp2	protein_coding
ENSRNOG00000071015	Tlcd1	protein_coding
ENSRNOG00000071023	Zfp347	protein_coding
ENSRNOG00000071032	Mmp25	protein_coding
ENSRNOG00000071034	Smokl4	protein_coding
ENSRNOG00000071036	nan	lncrna
ENSRNOG00000071039	Samt2l3	lncrna
ENSRNOG00000071041	nan	protein_coding
ENSRNOG00000071047	Tnfsf11	protein_coding
ENSRNOG00000071057	nan	protein_coding
ENSRNOG00000071065	C3h15orf62	protein_coding
ENSRNOG00000071073	Sost	protein_coding
ENSRNOG00000071074	H60bl1	protein_coding
ENSRNOG00000071079	Trappc14l1	lncrna
ENSRNOG00000071095	nan	lncrna
ENSRNOG00000071099	nan	lncrna
ENSRNOG00000071102	Fam111al1	protein_coding
ENSRNOG00000071105	Gpc5	protein_coding
ENSRNOG00000071107	Cldn34b3	protein_coding
ENSRNOG00000071108	Hoxd8	protein_coding
ENSRNOG00000071114	LOC102557319	protein_coding
ENSRNOG00000071122	LOC102555043	lncrna
ENSRNOG00000071123	nan	lncrna
ENSRNOG00000071140	LOC120094392	protein_coding
ENSRNOG00000071148	Rps20-ps11	protein_coding
ENSRNOG00000071151	nan	lncrna
ENSRNOG00000071153	nan	protein_coding
ENSRNOG00000071156	nan	lncrna
ENSRNOG00000071158	LOC108349057	lncrna
ENSRNOG00000071159	LOC120096262	lncrna
ENSRNOG00000071160	nan	lncrna
ENSRNOG00000071166	H3f3bl1	protein_coding
ENSRNOG00000071170	Pigg	protein_coding
ENSRNOG00000071176	Ndufa1	protein_coding
ENSRNOG00000071178	nan	lncrna
ENSRNOG00000071185	nan	lncrna
ENSRNOG00000071186	Ct55l2	lncrna
ENSRNOG00000071192	nan	lncrna
ENSRNOG00000071193	nan	lncrna
ENSRNOG00000071196	nan	lncrna
ENSRNOG00000071198	nan	lncrna
ENSRNOG00000071205	Gapdh-ps1	protein_coding
ENSRNOG00000071212	nan	lncrna
ENSRNOG00000071217	Chek1	protein_coding
ENSRNOG00000071218	P3h3	protein_coding
ENSRNOG00000071219	Cd4	protein_coding
ENSRNOG00000071220	RT1-M6-1	protein_coding
ENSRNOG00000071225	nan	protein_coding
ENSRNOG00000071226	nan	protein_coding
ENSRNOG00000071227	nan	protein_coding
ENSRNOG00000071228	nan	protein_coding
ENSRNOG00000071232	Zbtb12	protein_coding
ENSRNOG00000071235	nan	protein_coding
ENSRNOG00000071248	B3galt4	protein_coding
ENSRNOG00000071249	nan	protein_coding
ENSRNOG00000071251	Ppp1r18	protein_coding
ENSRNOG00000071258	Myzap	protein_coding
ENSRNOG00000071259	Sumo2	protein_coding
ENSRNOG00000071263	Dna2	protein_coding
ENSRNOG00000071265	Aldh4a1	protein_coding
ENSRNOG00000071266	Iffo2	protein_coding
ENSRNOG00000071267	Crcp	protein_coding
ENSRNOG00000071270	Dph1	protein_coding
ENSRNOG00000071271	2310061I04Rik	protein_coding
ENSRNOG00000071275	Fbxw10	protein_coding
ENSRNOG00000071280	Ces1e	protein_coding
ENSRNOG00000071282	nan	lncrna
ENSRNOG00000071294	Vom2r50	protein_coding
ENSRNOG00000071303	Gzmc	protein_coding
ENSRNOG00000071308	Scmh1	protein_coding
ENSRNOG00000071315	Vom2r34	protein_coding
ENSRNOG00000071316	Vom2r35	protein_coding
ENSRNOG00000071323	Ocln	protein_coding
ENSRNOG00000071326	Krt19	protein_coding
ENSRNOG00000071328	Krt14	protein_coding
ENSRNOG00000071332	nan	protein_coding
ENSRNOG00000071336	nan	protein_coding
ENSRNOG00000071347	Or13c7d	protein_coding
ENSRNOG00000071363	C1h11orf42	protein_coding
ENSRNOG00000071369	nan	protein_coding
ENSRNOG00000071381	nan	lncrna
ENSRNOG00000071386	Nkx1-2	protein_coding
ENSRNOG00000071407	nan	lncrna
ENSRNOG00000071408	Hcar2	protein_coding
ENSRNOG00000071420	Or4e2	protein_coding
ENSRNOG00000071429	nan	lncrna
ENSRNOG00000071441	Or3a1f	protein_coding
ENSRNOG00000071445	Or1f31	protein_coding
ENSRNOG00000071455	Or1o2e	protein_coding
ENSRNOG00000071457	Or2n1el1	protein_coding
ENSRNOG00000071460	nan	protein_coding
ENSRNOG00000071468	Acbd7	protein_coding
ENSRNOG00000071471	Lce3fl1	protein_coding
ENSRNOG00000071478	nan	protein_coding
ENSRNOG00000071481	Or8s8	protein_coding
ENSRNOG00000071533	Npbwr1	protein_coding
ENSRNOG00000071537	Or4p22d	protein_coding
ENSRNOG00000071559	nan	lncrna
ENSRNOG00000071568	nan	lncrna
ENSRNOG00000071576	Or4d2b	protein_coding
ENSRNOG00000071581	nan	lncrna
ENSRNOG00000071584	Jpt2l1	protein_coding
ENSRNOG00000071599	Exoc8	protein_coding
ENSRNOG00000071610	nan	lncrna
ENSRNOG00000071625	nan	protein_coding
ENSRNOG00000071651	nan	lncrna
ENSRNOG00000071658	nan	lncrna
ENSRNOG00000071662	Or2ag13	protein_coding
ENSRNOG00000071684	nan	lncrna
ENSRNOG00000071699	Or8s10	protein_coding
ENSRNOG00000071703	nan	lncrna
ENSRNOG00000071705	nan	lncrna
ENSRNOG00000071707	nan	lncrna
ENSRNOG00000071720	nan	protein_coding
ENSRNOG00000071730	Or13a26c	protein_coding
ENSRNOG00000071745	Fgf22	protein_coding
ENSRNOG00000071747	Rab14	protein_coding
ENSRNOG00000071748	nan	lncrna
ENSRNOG00000071751	Ccdc87	protein_coding
ENSRNOG00000071757	nan	lncrna
ENSRNOG00000071760	Or2p2	protein_coding
ENSRNOG00000071761	nan	lncrna
ENSRNOG00000071781	Or7e174	protein_coding
ENSRNOG00000071787	nan	protein_coding
ENSRNOG00000071820	nan	lncrna
ENSRNOG00000071825	nan	lncrna
ENSRNOG00000071832	Or5an10	protein_coding
ENSRNOG00000071833	Or9g4b	protein_coding
ENSRNOG00000071834	Or7e173	protein_coding
ENSRNOG00000071847	nan	lncrna
ENSRNOG00000071849	Or5h25b	protein_coding
ENSRNOG00000071852	Or2a20	protein_coding
ENSRNOG00000071854	Or8b47	protein_coding
ENSRNOG00000071857	nan	protein_coding
ENSRNOG00000071858	Or2ag17	protein_coding
ENSRNOG00000071862	Or52n2	protein_coding
ENSRNOG00000071866	nan	lncrna
ENSRNOG00000071874	Or5m5	protein_coding
ENSRNOG00000071889	Gsto1	protein_coding
ENSRNOG00000071918	nan	protein_coding
ENSRNOG00000071922	Or6z1	protein_coding
ENSRNOG00000071925	nan	lncrna
ENSRNOG00000071926	nan	lncrna
ENSRNOG00000071931	Vom1r1	protein_coding
ENSRNOG00000071944	nan	protein_coding
ENSRNOG00000071968	Hmgb4	protein_coding
ENSRNOG00000071986	Or4c10b	protein_coding
ENSRNOG00000071995	Taar7g	protein_coding
ENSRNOG00000072000	Or5aq7	protein_coding
ENSRNOG00000072020	Defb15	protein_coding
ENSRNOG00000072023	Or5k17	protein_coding
ENSRNOG00000072033	nan	lncrna
ENSRNOG00000072038	Kcna5	protein_coding
ENSRNOG00000072044	Psmb11	protein_coding
ENSRNOG00000072067	nan	lncrna
ENSRNOG00000072071	Mc2r	protein_coding
ENSRNOG00000072086	Fosl1	protein_coding
ENSRNOG00000072089	nan	lncrna
ENSRNOG00000072090	Sry3	protein_coding
ENSRNOG00000072095	nan	lncrna
ENSRNOG00000072105	Or8b101b	protein_coding
ENSRNOG00000072143	Or8c10b	protein_coding
ENSRNOG00000072147	Or1e1c	protein_coding
ENSRNOG00000072155	nan	lncrna
ENSRNOG00000072157	nan	protein_coding
ENSRNOG00000072160	nan	lncrna
ENSRNOG00000072163	Csnk1a1	protein_coding
ENSRNOG00000072172	Plekhs1	protein_coding
ENSRNOG00000072190	Zmat2	protein_coding
ENSRNOG00000072192	Rnf224	protein_coding
ENSRNOG00000072219	nan	lncrna
ENSRNOG00000072232	nan	lncrna
ENSRNOG00000072236	Or5t5b	protein_coding
ENSRNOG00000072237	Or1e27	protein_coding
ENSRNOG00000072243	nan	protein_coding
ENSRNOG00000072246	nan	lncrna
ENSRNOG00000072254	Eef1a2	protein_coding
ENSRNOG00000072257	Shld3	protein_coding
ENSRNOG00000072261	Tmem203	protein_coding
ENSRNOG00000072270	Ankrd9	protein_coding
ENSRNOG00000072280	nan	lncrna
ENSRNOG00000072282	nan	lncrna
ENSRNOG00000072298	Or14j5	protein_coding
ENSRNOG00000072302	Or3a1	protein_coding
ENSRNOG00000072308	nan	protein_coding
ENSRNOG00000072322	Or10j3	protein_coding
ENSRNOG00000072324	nan	protein_coding
ENSRNOG00000072336	Olr655	protein_coding
ENSRNOG00000072338	nan	lncrna
ENSRNOG00000072343	nan	protein_coding
ENSRNOG00000072345	Hypk	protein_coding
ENSRNOG00000072372	nan	lncrna
ENSRNOG00000072374	Foxl2	protein_coding
ENSRNOG00000072396	Or1p1e	protein_coding
ENSRNOG00000072405	nan	lncrna
ENSRNOG00000072406	Vom2r80	protein_coding
ENSRNOG00000072421	Or2ak6c	protein_coding
ENSRNOG00000072423	nan	protein_coding
ENSRNOG00000072429	nan	protein_coding
ENSRNOG00000072446	Dbil5	protein_coding
ENSRNOG00000072463	nan	lncrna
ENSRNOG00000072466	Or1e35b	protein_coding
ENSRNOG00000072475	nan	lncrna
ENSRNOG00000072482	nan	protein_coding
ENSRNOG00000072503	Or4k48	protein_coding
ENSRNOG00000072534	Elobl3	protein_coding
ENSRNOG00000072535	nan	protein_coding
ENSRNOG00000072536	Tuba1b	protein_coding
ENSRNOG00000072539	nan	lncrna
ENSRNOG00000072553	nan	lncrna
ENSRNOG00000072569	Or2t47	protein_coding
ENSRNOG00000072576	Or13a27b	protein_coding
ENSRNOG00000072587	Or4s2	protein_coding
ENSRNOG00000072606	Or8b53b	protein_coding
ENSRNOG00000072622	Or13d1	protein_coding
ENSRNOG00000072638	nan	lncrna
ENSRNOG00000072646	Or51a25b	protein_coding
ENSRNOG00000072678	nan	protein_coding
ENSRNOG00000072680	Olr1720	protein_coding
ENSRNOG00000072681	Ifna12l	protein_coding
ENSRNOG00000072702	Or8b53	protein_coding
ENSRNOG00000072722	nan	protein_coding
ENSRNOG00000072725	Gpr31	protein_coding
ENSRNOG00000072741	nan	lncrna
ENSRNOG00000072759	Or5k3	protein_coding
ENSRNOG00000072761	Sco1	protein_coding
ENSRNOG00000072779	Tmem158	protein_coding
ENSRNOG00000072796	nan	lncrna
ENSRNOG00000072797	nan	lncrna
ENSRNOG00000072798	Or5aq6	protein_coding
ENSRNOG00000072811	nan	lncrna
ENSRNOG00000072818	Sprr2l1	protein_coding
ENSRNOG00000072822	nan	protein_coding
ENSRNOG00000072825	Or52e15	protein_coding
ENSRNOG00000072828	nan	lncrna
ENSRNOG00000072842	nan	protein_coding
ENSRNOG00000072843	Polr2k	protein_coding
ENSRNOG00000072854	nan	protein_coding
ENSRNOG00000072882	Pth2	protein_coding
ENSRNOG00000072884	Dhrs13	protein_coding
ENSRNOG00000072895	nan	protein_coding
ENSRNOG00000072904	nan	lncrna
ENSRNOG00000072911	nan	protein_coding
ENSRNOG00000072932	Or51b6	protein_coding
ENSRNOG00000072941	nan	lncrna
ENSRNOG00000072946	Sdhaf4	protein_coding
ENSRNOG00000072959	nan	protein_coding
ENSRNOG00000072962	Or5an1b	protein_coding
ENSRNOG00000072966	Or8b54c	protein_coding
ENSRNOG00000072977	nan	protein_coding
ENSRNOG00000072987	Or9s15	protein_coding
ENSRNOG00000072991	Or10j27	protein_coding
ENSRNOG00000072996	nan	lncrna
ENSRNOG00000072999	nan	protein_coding
ENSRNOG00000073000	Or11l3	protein_coding
ENSRNOG00000073007	Or1o1	protein_coding
ENSRNOG00000073018	Or9i16	protein_coding
ENSRNOG00000073020	Trmt112	protein_coding
ENSRNOG00000073022	nan	lncrna
ENSRNOG00000073033	Or4p18b	protein_coding
ENSRNOG00000073034	Or1ad8	protein_coding
ENSRNOG00000073048	nan	lncrna
ENSRNOG00000073054	Ier5l	protein_coding
ENSRNOG00000073061	nan	protein_coding
ENSRNOG00000073081	C2cd4c	protein_coding
ENSRNOG00000073091	Or8b44	protein_coding
ENSRNOG00000073105	nan	protein_coding
ENSRNOG00000073106	nan	protein_coding
ENSRNOG00000073108	Or13a27e	protein_coding
ENSRNOG00000073115	Cldn20	protein_coding
ENSRNOG00000073116	Or4k50	protein_coding
ENSRNOG00000073117	Or12j3	protein_coding
ENSRNOG00000073126	nan	lncrna
ENSRNOG00000073136	nan	protein_coding
ENSRNOG00000073140	Or2y1h	protein_coding
ENSRNOG00000073161	Mcpt3	protein_coding
ENSRNOG00000073162	nan	lncrna
ENSRNOG00000073169	nan	protein_coding
ENSRNOG00000073176	nan	lncrna
ENSRNOG00000073178	nan	lncrna
ENSRNOG00000073195	nan	lncrna
ENSRNOG00000073207	nan	protein_coding
ENSRNOG00000073223	Taar7a	protein_coding
ENSRNOG00000073238	Or4f59	protein_coding
ENSRNOG00000073250	nan	lncrna
ENSRNOG00000073272	nan	lncrna
ENSRNOG00000073301	Or5w1	protein_coding
ENSRNOG00000073321	Cox8a	protein_coding
ENSRNOG00000073335	nan	lncrna
ENSRNOG00000073343	Or2y1e	protein_coding
ENSRNOG00000073349	Rassf10	protein_coding
ENSRNOG00000073358	Or5k8	protein_coding
ENSRNOG00000073367	Cox8b	protein_coding
ENSRNOG00000073373	nan	lncrna
ENSRNOG00000073414	nan	protein_coding
ENSRNOG00000073425	Or14j1	protein_coding
ENSRNOG00000073426	nan	protein_coding
ENSRNOG00000073431	nan	lncrna
ENSRNOG00000073432	nan	lncrna
ENSRNOG00000073434	Smim27	protein_coding
ENSRNOG00000073447	Or8g30	protein_coding
ENSRNOG00000073451	Or13a18b	protein_coding
ENSRNOG00000073464	Or5w18	protein_coding
ENSRNOG00000073470	Or4c127	protein_coding
ENSRNOG00000073471	Or5h17b	protein_coding
ENSRNOG00000073487	nan	lncrna
ENSRNOG00000073488	Vom2r13	protein_coding
ENSRNOG00000073489	nan	lncrna
ENSRNOG00000073492	nan	lncrna
ENSRNOG00000073513	Lrrc75a	protein_coding
ENSRNOG00000073516	nan	lncrna
ENSRNOG00000073529	RT1-T24-1	protein_coding
ENSRNOG00000073535	Fndc9	protein_coding
ENSRNOG00000073537	Or7a38b	protein_coding
ENSRNOG00000073541	Aadacl2	protein_coding
ENSRNOG00000073548	Or2w1	protein_coding
ENSRNOG00000073574	nan	protein_coding
ENSRNOG00000073575	Or5ac24	protein_coding
ENSRNOG00000073602	nan	lncrna
ENSRNOG00000073617	nan	protein_coding
ENSRNOG00000073631	nan	protein_coding
ENSRNOG00000073640	nan	protein_coding
ENSRNOG00000073642	nan	lncrna
ENSRNOG00000073644	nan	protein_coding
ENSRNOG00000073648	nan	protein_coding
ENSRNOG00000073662	nan	protein_coding
ENSRNOG00000073669	Brd3os	protein_coding
ENSRNOG00000073675	Or5g27	protein_coding
ENSRNOG00000073677	Olr1675	protein_coding
ENSRNOG00000073684	Or2d36b	protein_coding
ENSRNOG00000073687	Ctxn1	protein_coding
ENSRNOG00000073693	Pcdhb4	protein_coding
ENSRNOG00000073695	nan	lncrna
ENSRNOG00000073701	Aldh2	protein_coding
ENSRNOG00000073716	Or9s18	protein_coding
ENSRNOG00000073728	Smim13	protein_coding
ENSRNOG00000073735	Zfp830	protein_coding
ENSRNOG00000073755	nan	protein_coding
ENSRNOG00000073756	Or10k2	protein_coding
ENSRNOG00000073762	Borcs7	protein_coding
ENSRNOG00000073768	Or7c70	protein_coding
ENSRNOG00000073775	Or7a38d	protein_coding
ENSRNOG00000073785	nan	lncrna
ENSRNOG00000073799	nan	protein_coding
ENSRNOG00000073800	Or8h7b	protein_coding
ENSRNOG00000073809	nan	lncrna
ENSRNOG00000073810	Olr1092	protein_coding
ENSRNOG00000073812	nan	lncrna
ENSRNOG00000073817	Or4k49	protein_coding
ENSRNOG00000073832	Or4c109b	protein_coding
ENSRNOG00000073836	Or4z4	protein_coding
ENSRNOG00000073837	nan	protein_coding
ENSRNOG00000073838	Or13a18c	protein_coding
ENSRNOG00000073841	Or56b2	protein_coding
ENSRNOG00000073848	Or4a68	protein_coding
ENSRNOG00000073860	Or52ae8b	protein_coding
ENSRNOG00000073868	nan	lncrna
ENSRNOG00000073871	Or10v9b	protein_coding
ENSRNOG00000073872	nan	lncrna
ENSRNOG00000073873	Or4f7	protein_coding
ENSRNOG00000073885	nan	lncrna
ENSRNOG00000073887	Or12d17	protein_coding
ENSRNOG00000073909	Fibin	protein_coding
ENSRNOG00000073934	Or52e5	protein_coding
ENSRNOG00000073987	Or5m13b	protein_coding
ENSRNOG00000073992	Vom2r51	protein_coding
ENSRNOG00000074000	nan	protein_coding
ENSRNOG00000074004	nan	protein_coding
ENSRNOG00000074026	Hlf	protein_coding
ENSRNOG00000074034	nan	protein_coding
ENSRNOG00000074047	nan	lncrna
ENSRNOG00000074049	nan	protein_coding
ENSRNOG00000074052	Or2ab1	protein_coding
ENSRNOG00000074054	Nupr2	protein_coding
ENSRNOG00000074059	Or4c31	protein_coding
ENSRNOG00000074060	Vom2r25	protein_coding
ENSRNOG00000074063	Or10h1	protein_coding
ENSRNOG00000074067	nan	lncrna
ENSRNOG00000074072	nan	lncrna
ENSRNOG00000074074	Ost4	protein_coding
ENSRNOG00000074084	nan	lncrna
ENSRNOG00000074090	Npff	protein_coding
ENSRNOG00000074100	nan	lncrna
ENSRNOG00000074119	nan	protein_coding
ENSRNOG00000074128	Or6c202	protein_coding
ENSRNOG00000074150	Olr1214	protein_coding
ENSRNOG00000074152	Or8a1b	protein_coding
ENSRNOG00000074162	Or5p78c	protein_coding
ENSRNOG00000074184	Nicol1	protein_coding
ENSRNOG00000074198	nan	protein_coding
ENSRNOG00000074210	nan	lncrna
ENSRNOG00000074211	nan	lncrna
ENSRNOG00000074220	RGD1565323	protein_coding
ENSRNOG00000074229	Mc1r	protein_coding
ENSRNOG00000074231	Or12e7	protein_coding
ENSRNOG00000074232	Or10d5b	protein_coding
ENSRNOG00000074248	nan	lncrna
ENSRNOG00000074249	Or2l13c	protein_coding
ENSRNOG00000074256	nan	lncrna
ENSRNOG00000074265	nan	lncrna
ENSRNOG00000074271	Pate14l2	protein_coding
ENSRNOG00000074273	nan	protein_coding
ENSRNOG00000074278	Or2d3	protein_coding
ENSRNOG00000074280	nan	protein_coding
ENSRNOG00000074287	nan	lncrna
ENSRNOG00000074302	nan	protein_coding
ENSRNOG00000074309	nan	lncrna
ENSRNOG00000074313	Patel14l2	protein_coding
ENSRNOG00000074329	Or2l13	protein_coding
ENSRNOG00000074334	Or1f19e	protein_coding
ENSRNOG00000074338	nan	protein_coding
ENSRNOG00000074354	Clic5	protein_coding
ENSRNOG00000074356	Peg10	protein_coding
ENSRNOG00000074377	nan	lncrna
ENSRNOG00000074380	Ctsml1	protein_coding
ENSRNOG00000074381	nan	lncrna
ENSRNOG00000074382	Rpl-1	protein_coding
ENSRNOG00000074383	nan	protein_coding
ENSRNOG00000074411	Mageb5l1	protein_coding
ENSRNOG00000074419	Pou3f3	protein_coding
ENSRNOG00000074422	Nanp	protein_coding
ENSRNOG00000074432	nan	protein_coding
ENSRNOG00000074439	nan	protein_coding
ENSRNOG00000074445	Tent5b	protein_coding
ENSRNOG00000074453	hist1h2ail2	protein_coding
ENSRNOG00000074459	Or12e1	protein_coding
ENSRNOG00000074473	nan	protein_coding
ENSRNOG00000074494	nan	protein_coding
ENSRNOG00000074501	Or4f52	protein_coding
ENSRNOG00000074507	nan	lncrna
ENSRNOG00000074514	Ppp3r2	protein_coding
ENSRNOG00000074524	nan	lncrna
ENSRNOG00000074529	nan	lncrna
ENSRNOG00000074554	nan	protein_coding
ENSRNOG00000074559	nan	lncrna
ENSRNOG00000074561	nan	lncrna
ENSRNOG00000074590	Or5b100	protein_coding
ENSRNOG00000074593	nan	lncrna
ENSRNOG00000074620	nan	protein_coding
ENSRNOG00000074621	Or5w20	protein_coding
ENSRNOG00000074630	Or1e35	protein_coding
ENSRNOG00000074634	Or2a52	protein_coding
ENSRNOG00000074639	nan	lncrna
ENSRNOG00000074645	nan	lncrna
ENSRNOG00000074661	nan	protein_coding
ENSRNOG00000074673	nan	lncrna
ENSRNOG00000074688	Or2ag19	protein_coding
ENSRNOG00000074694	Or8g35	protein_coding
ENSRNOG00000074699	nan	lncrna
ENSRNOG00000074704	Rims4	protein_coding
ENSRNOG00000074722	nan	protein_coding
ENSRNOG00000074737	Or8g51	protein_coding
ENSRNOG00000074745	nan	lncrna
ENSRNOG00000074749	Vom1r84	protein_coding
ENSRNOG00000074750	Cadm2	protein_coding
ENSRNOG00000074765	nan	lncrna
ENSRNOG00000074767	Or2y13	protein_coding
ENSRNOG00000074770	nan	lncrna
ENSRNOG00000074772	nan	protein_coding
